User_ID,Product_ID,Category,Add_to_Cart_Timestamp,Purchase_Timestamp,Cart_Duration_Minutes,Purchase_Flag
U0403,P00800,Fitness,2025-02-16 06:28:00,2025-02-16 06:33:00,2.23,1
U0346,P00540,Grocery,2025-02-23 20:16:00,,,0
U0963,P00278,Clothing,2025-03-21 18:08:00,2025-03-21 18:13:00,27.49,1
U0511,P00233,Fitness,2025-04-05 13:48:00,2025-04-05 14:48:00,24.24,1
U0147,P00529,Electronics,2025-01-02 19:47:00,2025-01-02 23:47:00,28.02,1
U0148,P00571,Beauty,2025-01-14 00:34:00,2025-01-14 00:39:00,8.18,1
U0864,P00090,Grocery,2025-02-27 06:57:00,2025-02-27 07:12:00,27.73,1
U0711,P00492,Books,2025-02-20 19:01:00,2025-02-20 19:06:00,5.96,1
U0820,P00199,Grocery,2025-02-10 18:58:00,2025-02-10 19:58:00,23.38,1
U0489,P00362,Clothing,2025-03-23 15:03:00,2025-03-23 15:18:00,27.28,1
U0929,P00441,Grocery,2025-01-12 06:13:00,2025-01-12 07:13:00,4.17,1
U0936,P00026,Clothing,2025-01-12 02:04:00,,,0
U0640,P00025,Beauty,2025-03-22 09:31:00,2025-03-22 09:46:00,8.67,1
U0551,P00394,Fitness,2025-03-15 10:16:00,2025-03-15 10:21:00,15.24,1
U0338,P00507,Grocery,2025-03-10 12:41:00,2025-03-10 13:41:00,0.74,1
U0872,P00301,Fitness,2025-01-09 16:32:00,2025-01-09 20:32:00,21.92,1
U0641,P00339,Fitness,2025-04-10 03:17:00,,,0
U0779,P00267,Beauty,2025-01-09 17:13:00,2025-01-09 17:18:00,13.38,1
U0988,P00461,Books,2025-01-25 14:05:00,2025-01-25 14:20:00,28.99,1
U0953,P00693,Beauty,2025-02-11 14:28:00,,,0
U0473,P00456,Books,2025-01-04 17:49:00,,,0
U0946,P00360,Fitness,2025-02-26 16:43:00,2025-02-26 17:43:00,18.13,1
U0151,P00068,Clothing,2025-03-21 10:13:00,2025-03-21 10:28:00,6.17,1
U0415,P00863,Beauty,2025-01-03 18:49:00,2025-01-03 19:04:00,26.3,1
U0990,P00412,Books,2025-03-03 09:37:00,2025-03-03 09:42:00,16.58,1
U0298,P00971,Grocery,2025-02-14 09:17:00,,,0
U0611,P00491,Fitness,2025-02-27 19:57:00,2025-02-27 20:02:00,8.28,1
U0263,P00833,Books,2025-03-30 05:12:00,2025-03-30 06:12:00,21.26,1
U0764,P00049,Beauty,2025-03-09 22:13:00,2025-03-09 23:13:00,21.22,1
U0144,P00687,Books,2025-04-07 19:36:00,2025-04-07 19:51:00,9.0,1
U0346,P00564,Fitness,2025-01-08 11:33:00,2025-01-08 11:48:00,27.9,1
U0624,P00102,Electronics,2025-01-05 21:04:00,2025-01-05 22:04:00,13.57,1
U0572,P00216,Clothing,2025-01-31 12:08:00,2025-01-31 12:23:00,20.15,1
U0881,P00438,Electronics,2025-02-01 00:02:00,2025-02-01 00:17:00,9.58,1
U0002,P00700,Books,2025-01-30 17:11:00,2025-01-30 17:26:00,6.29,1
U0897,P00569,Electronics,2025-01-29 02:25:00,,,0
U0304,P00559,Fitness,2025-02-26 08:25:00,,,0
U0254,P00159,Electronics,2025-01-02 02:45:00,2025-01-02 03:45:00,2.17,1
U0652,P00489,Electronics,2025-03-09 18:12:00,2025-03-09 22:12:00,19.6,1
U0453,P00686,Fitness,2025-02-13 02:54:00,2025-02-13 03:54:00,16.13,1
U0037,P00242,Grocery,2025-03-28 08:01:00,2025-03-28 09:01:00,8.58,1
U0160,P00794,Books,2025-03-02 21:40:00,,,0
U0009,P00753,Grocery,2025-02-13 11:46:00,2025-02-13 12:01:00,6.9,1
U0233,P00882,Beauty,2025-01-02 17:12:00,2025-01-02 17:17:00,12.21,1
U0099,P00005,Electronics,2025-03-10 09:43:00,,,0
U0659,P00596,Grocery,2025-03-15 23:42:00,2025-03-16 03:42:00,5.07,1
U0816,P00820,Books,2025-03-30 01:36:00,2025-03-30 01:51:00,0.93,1
U0208,P00361,Clothing,2025-01-30 06:05:00,,,0
U0131,P00459,Fitness,2025-02-24 02:12:00,2025-02-24 02:27:00,11.17,1
U0404,P00248,Books,2025-01-03 23:52:00,2025-01-04 00:07:00,29.45,1
U0152,P00566,Electronics,2025-03-11 10:59:00,2025-03-11 11:59:00,18.16,1
U0054,P00673,Electronics,2025-02-27 16:41:00,2025-02-27 16:56:00,16.99,1
U0120,P00946,Grocery,2025-03-17 16:35:00,2025-03-17 17:35:00,0.96,1
U0673,P00422,Electronics,2025-03-07 10:38:00,2025-03-07 10:43:00,27.24,1
U0920,P00923,Fitness,2025-04-08 17:20:00,2025-04-08 17:25:00,26.02,1
U0628,P00738,Books,2025-04-10 07:51:00,2025-04-10 08:51:00,19.23,1
U0587,P00015,Grocery,2025-02-15 11:21:00,2025-02-15 12:21:00,7.05,1
U0625,P00736,Electronics,2025-02-22 17:42:00,2025-02-22 17:47:00,5.45,1
U0968,P00573,Beauty,2025-01-30 07:33:00,,,0
U0420,P00122,Fitness,2025-02-26 14:08:00,2025-02-26 15:08:00,7.38,1
U0422,P00277,Fitness,2025-01-20 07:24:00,2025-01-20 07:29:00,25.67,1
U0104,P00558,Beauty,2025-01-19 04:10:00,2025-01-19 04:25:00,19.94,1
U0852,P00453,Grocery,2025-03-20 07:18:00,,,0
U0254,P00390,Books,2025-03-28 07:31:00,2025-03-28 08:31:00,1.62,1
U0227,P00294,Clothing,2025-01-26 18:49:00,2025-01-26 18:54:00,24.53,1
U0112,P00574,Electronics,2025-02-11 06:59:00,2025-02-11 07:04:00,24.05,1
U0510,P00598,Books,2025-02-10 00:18:00,2025-02-10 00:33:00,6.87,1
U0473,P00446,Grocery,2025-03-24 00:46:00,2025-03-24 01:01:00,28.32,1
U0099,P00210,Electronics,2025-01-16 22:06:00,2025-01-16 23:06:00,25.39,1
U0153,P00590,Clothing,2025-01-26 11:07:00,,,0
U0861,P00714,Clothing,2025-01-05 09:27:00,2025-01-05 09:42:00,27.3,1
U0914,P00302,Clothing,2025-03-10 16:25:00,,,0
U0896,P00909,Electronics,2025-01-05 21:14:00,,,0
U0878,P00223,Beauty,2025-01-13 00:42:00,,,0
U0338,P00734,Clothing,2025-01-23 00:42:00,,,0
U0706,P00003,Fitness,2025-01-18 17:52:00,,,0
U0822,P00990,Fitness,2025-01-30 15:12:00,2025-01-30 16:12:00,19.21,1
U0163,P00518,Fitness,2025-02-08 00:25:00,2025-02-08 00:40:00,10.01,1
U0720,P00093,Electronics,2025-02-17 00:48:00,2025-02-17 01:03:00,16.74,1
U0957,P00520,Books,2025-02-07 01:48:00,,,0
U0681,P00428,Beauty,2025-01-06 13:49:00,2025-01-06 14:04:00,3.76,1
U0996,P00493,Fitness,2025-02-07 09:23:00,2025-02-07 09:28:00,17.41,1
U0161,P00235,Clothing,2025-01-18 08:07:00,2025-01-18 08:12:00,24.48,1
U0580,P00620,Grocery,2025-04-02 09:16:00,,,0
U0801,P00161,Grocery,2025-03-03 05:13:00,2025-03-03 09:13:00,26.67,1
U0398,P00721,Clothing,2025-01-22 21:05:00,2025-01-22 21:20:00,19.79,1
U0277,P00752,Fitness,2025-01-26 06:11:00,2025-01-26 06:26:00,6.21,1
U0816,P00331,Electronics,2025-04-09 13:21:00,2025-04-09 14:21:00,6.69,1
U0916,P00333,Beauty,2025-02-20 22:47:00,2025-02-20 22:52:00,12.04,1
U0504,P00050,Beauty,2025-03-12 07:49:00,2025-03-12 08:49:00,14.22,1
U0896,P00523,Electronics,2025-03-30 12:20:00,2025-03-30 12:35:00,12.47,1
U0392,P00863,Beauty,2025-01-10 20:54:00,,,0
U0135,P00668,Clothing,2025-01-09 14:51:00,2025-01-09 15:51:00,4.97,1
U0195,P00492,Books,2025-01-02 12:33:00,2025-01-02 13:33:00,2.49,1
U0401,P00582,Clothing,2025-02-20 01:34:00,2025-02-20 05:34:00,29.66,1
U0640,P00681,Electronics,2025-01-03 09:55:00,2025-01-03 10:10:00,8.49,1
U0033,P00272,Beauty,2025-02-28 05:54:00,2025-02-28 06:09:00,16.03,1
U0688,P00580,Electronics,2025-02-17 16:18:00,2025-02-17 17:18:00,8.51,1
U0460,P00867,Fitness,2025-03-08 17:38:00,,,0
U0955,P00252,Clothing,2025-03-14 19:11:00,2025-03-14 19:26:00,15.28,1
U0883,P00560,Electronics,2025-01-05 02:10:00,2025-01-05 03:10:00,28.36,1
U0470,P00696,Grocery,2025-04-04 03:04:00,,,0
U0375,P00832,Fitness,2025-01-01 17:11:00,,,0
U0022,P00699,Beauty,2025-03-18 08:01:00,2025-03-18 09:01:00,28.18,1
U0750,P00090,Fitness,2025-02-06 12:15:00,2025-02-06 16:15:00,19.84,1
U0670,P00446,Grocery,2025-02-17 23:34:00,,,0
U0038,P00332,Books,2025-01-22 03:10:00,,,0
U0230,P00139,Clothing,2025-02-27 13:28:00,,,0
U0365,P00357,Beauty,2025-02-04 15:53:00,2025-02-04 16:53:00,25.04,1
U0563,P00601,Fitness,2025-01-15 09:40:00,2025-01-15 09:55:00,23.12,1
U0438,P00274,Clothing,2025-02-12 15:09:00,2025-02-12 15:14:00,9.16,1
U0776,P00019,Books,2025-02-18 18:01:00,2025-02-18 18:16:00,15.62,1
U0283,P00983,Fitness,2025-01-24 22:01:00,,,0
U0027,P00311,Electronics,2025-02-07 18:39:00,,,0
U0226,P00870,Books,2025-01-26 02:57:00,2025-01-26 03:57:00,10.05,1
U0277,P00886,Clothing,2025-03-19 15:00:00,2025-03-19 16:00:00,29.5,1
U0798,P00978,Books,2025-02-22 02:53:00,2025-02-22 03:08:00,23.3,1
U0609,P00154,Books,2025-03-31 17:08:00,2025-03-31 17:23:00,27.8,1
U0284,P00390,Beauty,2025-02-07 22:20:00,2025-02-08 02:20:00,27.41,1
U0879,P00260,Books,2025-03-06 20:26:00,2025-03-06 20:41:00,7.01,1
U0960,P00620,Fitness,2025-03-11 22:43:00,2025-03-11 22:48:00,28.56,1
U0481,P00883,Grocery,2025-04-10 12:16:00,2025-04-10 13:16:00,22.2,1
U0453,P00797,Beauty,2025-02-09 19:02:00,2025-02-09 19:17:00,26.58,1
U0829,P00571,Clothing,2025-03-17 06:11:00,,,0
U0816,P00125,Fitness,2025-03-07 23:45:00,2025-03-08 00:00:00,21.81,1
U0659,P00354,Electronics,2025-03-27 22:29:00,,,0
U0516,P00273,Grocery,2025-03-10 08:20:00,2025-03-10 08:35:00,18.58,1
U0547,P00619,Fitness,2025-01-11 04:34:00,2025-01-11 04:39:00,8.08,1
U0192,P00811,Electronics,2025-04-01 16:01:00,2025-04-01 17:01:00,16.39,1
U0049,P00245,Grocery,2025-03-29 00:38:00,2025-03-29 04:38:00,2.59,1
U0512,P00848,Beauty,2025-04-04 13:36:00,2025-04-04 14:36:00,25.6,1
U0017,P00450,Books,2025-04-02 10:22:00,2025-04-02 10:37:00,14.43,1
U0172,P00930,Clothing,2025-01-02 07:40:00,2025-01-02 07:45:00,9.74,1
U0220,P00247,Grocery,2025-01-27 02:01:00,2025-01-27 03:01:00,24.25,1
U0158,P00520,Clothing,2025-01-21 04:51:00,2025-01-21 04:56:00,10.47,1
U0477,P00141,Grocery,2025-02-14 20:28:00,2025-02-14 20:43:00,10.62,1
U0046,P00362,Electronics,2025-01-20 05:19:00,2025-01-20 06:19:00,26.56,1
U0373,P00008,Fitness,2025-01-25 01:56:00,2025-01-25 02:01:00,15.69,1
U0518,P00478,Fitness,2025-02-01 05:40:00,2025-02-01 05:45:00,9.1,1
U0099,P00352,Grocery,2025-03-08 00:00:00,2025-03-08 00:05:00,22.49,1
U0892,P00996,Fitness,2025-02-20 04:12:00,,,0
U0745,P00495,Electronics,2025-01-19 11:47:00,2025-01-19 12:02:00,21.3,1
U0037,P00606,Beauty,2025-01-25 18:34:00,,,0
U0280,P00833,Clothing,2025-03-17 04:33:00,2025-03-17 04:48:00,26.44,1
U0349,P00427,Beauty,2025-01-22 06:12:00,2025-01-22 10:12:00,18.41,1
U0497,P00039,Books,2025-02-26 14:53:00,2025-02-26 15:08:00,25.18,1
U0302,P00593,Fitness,2025-01-03 20:19:00,2025-01-03 20:34:00,8.15,1
U0181,P00187,Books,2025-01-31 04:23:00,,,0
U0607,P00596,Clothing,2025-02-02 07:23:00,,,0
U0099,P00600,Fitness,2025-02-19 19:59:00,2025-02-19 23:59:00,18.09,1
U0700,P00754,Clothing,2025-01-16 17:51:00,,,0
U0993,P00854,Books,2025-03-17 12:44:00,2025-03-17 12:59:00,9.01,1
U0116,P00093,Clothing,2025-02-08 13:31:00,2025-02-08 13:46:00,2.2,1
U0191,P00086,Books,2025-03-29 15:46:00,2025-03-29 16:01:00,2.13,1
U0253,P00044,Clothing,2025-02-13 08:39:00,,,0
U0981,P00137,Grocery,2025-03-28 17:12:00,2025-03-28 17:27:00,9.12,1
U0928,P00421,Books,2025-03-01 17:14:00,,,0
U0983,P00074,Beauty,2025-02-05 16:04:00,2025-02-05 16:19:00,13.82,1
U0161,P00548,Clothing,2025-03-27 15:40:00,2025-03-27 16:40:00,14.17,1
U0256,P00613,Clothing,2025-03-15 23:17:00,2025-03-15 23:32:00,22.11,1
U0323,P00988,Electronics,2025-02-18 17:06:00,2025-02-18 17:21:00,13.66,1
U0128,P00512,Clothing,2025-01-04 04:59:00,2025-01-04 08:59:00,15.77,1
U0018,P00156,Electronics,2025-02-24 15:34:00,2025-02-24 16:34:00,6.94,1
U0793,P00938,Beauty,2025-03-31 17:28:00,,,0
U0735,P00255,Beauty,2025-01-23 20:13:00,2025-01-24 00:13:00,4.24,1
U0566,P00171,Books,2025-03-20 16:32:00,2025-03-20 17:32:00,8.99,1
U0570,P00981,Beauty,2025-01-25 20:16:00,,,0
U0323,P00728,Grocery,2025-01-23 10:16:00,2025-01-23 11:16:00,3.01,1
U0872,P00170,Books,2025-02-27 13:28:00,2025-02-27 14:28:00,28.74,1
U0686,P00764,Grocery,2025-01-20 18:52:00,2025-01-20 19:07:00,5.27,1
U0792,P00872,Beauty,2025-02-25 12:17:00,2025-02-25 12:32:00,5.83,1
U0626,P00322,Electronics,2025-01-23 13:32:00,2025-01-23 14:32:00,4.55,1
U0288,P00567,Clothing,2025-01-18 08:32:00,,,0
U0943,P00456,Books,2025-02-01 21:16:00,2025-02-01 21:31:00,24.1,1
U0854,P00944,Grocery,2025-01-19 05:34:00,2025-01-19 05:49:00,25.95,1
U0663,P00603,Clothing,2025-02-03 19:24:00,2025-02-03 20:24:00,21.21,1
U0962,P00790,Clothing,2025-03-09 09:09:00,2025-03-09 09:14:00,4.74,1
U0639,P00613,Books,2025-03-29 20:10:00,2025-03-30 00:10:00,6.35,1
U0155,P00155,Fitness,2025-04-01 15:25:00,2025-04-01 19:25:00,15.22,1
U0490,P00889,Fitness,2025-03-02 16:15:00,2025-03-02 16:30:00,24.8,1
U0386,P00349,Clothing,2025-01-07 15:34:00,,,0
U0986,P00451,Grocery,2025-01-16 07:11:00,2025-01-16 08:11:00,13.84,1
U0785,P00876,Books,2025-02-04 16:20:00,2025-02-04 17:20:00,3.99,1
U0104,P00653,Clothing,2025-02-19 10:35:00,2025-02-19 10:50:00,1.74,1
U0929,P00173,Fitness,2025-01-17 08:05:00,2025-01-17 08:20:00,19.28,1
U0393,P00010,Beauty,2025-03-29 19:24:00,,,0
U0811,P00740,Electronics,2025-03-07 08:27:00,2025-03-07 08:42:00,7.64,1
U0246,P00265,Clothing,2025-02-22 05:02:00,2025-02-22 05:17:00,29.52,1
U0176,P00438,Grocery,2025-03-25 05:38:00,2025-03-25 05:53:00,23.2,1
U0039,P00760,Beauty,2025-04-07 22:00:00,2025-04-07 22:05:00,8.25,1
U0477,P00247,Clothing,2025-03-11 12:33:00,2025-03-11 12:48:00,11.46,1
U0682,P00667,Fitness,2025-02-16 14:44:00,2025-02-16 14:59:00,23.76,1
U0759,P00546,Books,2025-01-26 13:57:00,,,0
U0538,P00499,Fitness,2025-02-23 06:45:00,2025-02-23 10:45:00,16.42,1
U0867,P00129,Grocery,2025-01-31 23:58:00,2025-02-01 00:13:00,13.09,1
U0818,P00672,Beauty,2025-04-05 09:31:00,2025-04-05 13:31:00,24.07,1
U0921,P00601,Clothing,2025-01-17 13:39:00,2025-01-17 13:44:00,21.84,1
U0408,P00605,Grocery,2025-02-05 15:23:00,2025-02-05 16:23:00,4.45,1
U0525,P00327,Beauty,2025-03-04 21:26:00,2025-03-04 21:41:00,9.08,1
U0828,P00753,Fitness,2025-01-25 19:17:00,2025-01-25 19:22:00,1.77,1
U0506,P00835,Clothing,2025-01-18 04:25:00,,,0
U0903,P00980,Electronics,2025-01-09 02:07:00,2025-01-09 02:12:00,2.01,1
U0825,P00404,Fitness,2025-01-20 21:41:00,,,0
U0036,P00629,Grocery,2025-03-27 18:29:00,2025-03-27 18:44:00,25.44,1
U0685,P00606,Books,2025-02-22 02:42:00,2025-02-22 02:47:00,7.05,1
U0020,P00675,Clothing,2025-03-04 10:30:00,2025-03-04 14:30:00,23.32,1
U0321,P00611,Beauty,2025-02-18 15:38:00,2025-02-18 16:38:00,26.39,1
U0776,P00625,Beauty,2025-04-10 22:18:00,2025-04-10 22:33:00,7.59,1
U0512,P00359,Books,2025-01-12 14:30:00,2025-01-12 14:45:00,9.7,1
U0400,P00603,Clothing,2025-02-12 04:36:00,2025-02-12 04:41:00,10.02,1
U0654,P00858,Fitness,2025-03-20 17:42:00,,,0
U0972,P00718,Books,2025-01-26 11:01:00,2025-01-26 11:16:00,23.33,1
U0883,P00017,Beauty,2025-03-25 14:51:00,2025-03-25 14:56:00,26.65,1
U0471,P00274,Grocery,2025-01-04 21:49:00,,,0
U0143,P00685,Grocery,2025-02-07 22:58:00,2025-02-07 23:13:00,13.35,1
U0092,P00116,Clothing,2025-03-31 18:10:00,2025-03-31 18:25:00,8.89,1
U0354,P00861,Fitness,2025-01-28 23:01:00,2025-01-28 23:16:00,4.79,1
U0834,P00980,Clothing,2025-01-08 10:36:00,2025-01-08 11:36:00,5.34,1
U0800,P00693,Electronics,2025-01-18 22:49:00,2025-01-18 22:54:00,10.32,1
U0727,P00091,Beauty,2025-01-14 21:09:00,2025-01-14 21:24:00,21.17,1
U0959,P00082,Clothing,2025-04-09 08:34:00,,,0
U0854,P00324,Electronics,2025-01-11 11:11:00,2025-01-11 11:16:00,15.51,1
U0051,P00961,Electronics,2025-03-08 20:38:00,2025-03-08 20:53:00,22.2,1
U0665,P00114,Beauty,2025-03-19 23:27:00,2025-03-19 23:42:00,9.37,1
U0698,P00769,Grocery,2025-03-16 06:24:00,2025-03-16 07:24:00,14.87,1
U0575,P00058,Clothing,2025-01-21 09:42:00,,,0
U0190,P00154,Fitness,2025-01-15 18:47:00,2025-01-15 19:02:00,20.46,1
U0125,P00877,Beauty,2025-03-27 20:59:00,2025-03-27 21:04:00,24.3,1
U0150,P00404,Books,2025-04-06 17:22:00,2025-04-06 17:37:00,12.6,1
U0314,P00628,Grocery,2025-01-13 04:03:00,2025-01-13 04:08:00,24.81,1
U0570,P00855,Beauty,2025-04-02 13:07:00,2025-04-02 14:07:00,24.39,1
U0342,P00266,Fitness,2025-01-09 18:34:00,2025-01-09 18:39:00,14.48,1
U0305,P00315,Beauty,2025-01-21 17:32:00,2025-01-21 17:47:00,11.51,1
U0692,P00715,Books,2025-03-13 18:48:00,2025-03-13 19:48:00,5.17,1
U0682,P00041,Beauty,2025-03-22 10:30:00,2025-03-22 10:45:00,25.39,1
U0838,P00105,Fitness,2025-04-08 05:21:00,2025-04-08 06:21:00,17.01,1
U0783,P00901,Books,2025-03-19 02:11:00,2025-03-19 02:16:00,18.0,1
U0054,P00890,Books,2025-04-10 11:44:00,,,0
U0444,P00193,Clothing,2025-03-07 01:14:00,2025-03-07 01:29:00,18.89,1
U0613,P00401,Fitness,2025-01-23 16:31:00,,,0
U0993,P00278,Books,2025-01-07 13:43:00,2025-01-07 13:58:00,9.11,1
U0264,P00354,Clothing,2025-01-30 16:31:00,2025-01-30 20:31:00,13.03,1
U0053,P00749,Clothing,2025-03-11 18:23:00,2025-03-11 18:38:00,17.85,1
U0572,P00937,Books,2025-01-06 17:23:00,2025-01-06 18:23:00,29.72,1
U0620,P00733,Electronics,2025-01-24 05:33:00,2025-01-24 05:48:00,14.63,1
U0005,P00580,Clothing,2025-02-09 14:14:00,2025-02-09 15:14:00,3.73,1
U0103,P00709,Beauty,2025-03-16 21:53:00,2025-03-16 22:53:00,14.27,1
U0196,P00256,Grocery,2025-01-24 00:17:00,2025-01-24 01:17:00,24.98,1
U0774,P00651,Beauty,2025-02-13 11:56:00,2025-02-13 12:56:00,17.95,1
U0877,P00824,Beauty,2025-01-28 07:59:00,2025-01-28 08:04:00,22.0,1
U0992,P00947,Books,2025-03-12 22:20:00,2025-03-12 22:35:00,18.88,1
U0884,P00661,Books,2025-02-03 10:21:00,2025-02-03 11:21:00,18.29,1
U0350,P00099,Grocery,2025-02-04 19:28:00,2025-02-04 19:33:00,4.12,1
U0047,P00588,Grocery,2025-02-11 17:13:00,2025-02-11 17:28:00,1.68,1
U0867,P00282,Books,2025-03-23 23:07:00,2025-03-23 23:22:00,15.24,1
U0823,P00883,Fitness,2025-02-22 07:03:00,2025-02-22 07:18:00,27.22,1
U0936,P00403,Electronics,2025-04-01 03:04:00,2025-04-01 04:04:00,15.07,1
U0820,P00109,Grocery,2025-04-07 16:33:00,2025-04-07 17:33:00,21.91,1
U0656,P00700,Electronics,2025-01-30 07:38:00,,,0
U0269,P00199,Clothing,2025-03-04 14:25:00,2025-03-04 14:40:00,5.85,1
U0370,P00303,Electronics,2025-02-26 04:33:00,,,0
U0636,P00327,Books,2025-01-07 07:27:00,2025-01-07 08:27:00,8.45,1
U0106,P00154,Clothing,2025-02-08 06:27:00,,,0
U0670,P00552,Clothing,2025-03-19 20:49:00,,,0
U0659,P00645,Fitness,2025-01-04 09:17:00,2025-01-04 10:17:00,11.99,1
U0657,P00405,Electronics,2025-01-25 06:37:00,2025-01-25 06:52:00,11.38,1
U0120,P00462,Grocery,2025-01-28 04:02:00,2025-01-28 04:17:00,23.26,1
U0831,P00132,Electronics,2025-04-05 14:41:00,2025-04-05 14:56:00,5.35,1
U0787,P00791,Books,2025-01-20 18:47:00,,,0
U0604,P00874,Fitness,2025-01-11 07:02:00,,,0
U0058,P00084,Fitness,2025-03-28 06:22:00,2025-03-28 10:22:00,26.89,1
U0951,P00399,Clothing,2025-03-02 06:45:00,,,0
U0346,P00754,Grocery,2025-02-03 09:18:00,,,0
U0741,P00628,Beauty,2025-02-27 08:47:00,2025-02-27 09:47:00,5.2,1
U0474,P00109,Clothing,2025-03-23 08:47:00,2025-03-23 09:47:00,9.43,1
U0117,P00221,Beauty,2025-02-14 09:24:00,2025-02-14 09:39:00,15.15,1
U0830,P00904,Books,2025-03-19 11:24:00,2025-03-19 11:39:00,19.29,1
U0791,P00553,Fitness,2025-01-19 06:54:00,2025-01-19 06:59:00,8.06,1
U0127,P00368,Fitness,2025-03-20 15:26:00,2025-03-20 15:41:00,14.21,1
U0393,P00147,Electronics,2025-03-15 03:50:00,2025-03-15 04:50:00,9.79,1
U0908,P00112,Electronics,2025-01-19 20:58:00,2025-01-19 21:13:00,19.07,1
U0641,P00615,Clothing,2025-03-19 00:47:00,,,0
U0058,P00558,Fitness,2025-01-10 18:29:00,2025-01-10 18:44:00,18.66,1
U0634,P00924,Electronics,2025-01-22 02:36:00,2025-01-22 02:41:00,1.28,1
U0513,P00494,Books,2025-03-23 10:47:00,,,0
U0751,P00505,Clothing,2025-01-02 11:53:00,2025-01-02 12:53:00,17.53,1
U0802,P00475,Fitness,2025-01-06 10:58:00,2025-01-06 11:13:00,3.68,1
U0096,P00836,Beauty,2025-02-09 11:28:00,2025-02-09 12:28:00,12.95,1
U0638,P00890,Books,2025-04-04 01:08:00,2025-04-04 01:23:00,1.26,1
U0118,P00271,Books,2025-01-02 00:09:00,,,0
U0560,P00995,Beauty,2025-04-08 11:54:00,2025-04-08 12:54:00,21.54,1
U0601,P00421,Clothing,2025-03-13 04:53:00,2025-03-13 04:58:00,24.68,1
U0488,P00897,Electronics,2025-03-01 00:46:00,2025-03-01 01:46:00,20.88,1
U0237,P00707,Electronics,2025-01-06 11:39:00,,,0
U0885,P00367,Beauty,2025-01-19 00:42:00,2025-01-19 01:42:00,12.9,1
U0897,P00280,Grocery,2025-02-02 07:31:00,,,0
U0272,P00283,Electronics,2025-03-10 16:07:00,2025-03-10 16:22:00,18.58,1
U0189,P00040,Beauty,2025-02-26 09:33:00,,,0
U0999,P00959,Electronics,2025-01-09 23:22:00,2025-01-10 03:22:00,8.11,1
U0704,P00189,Fitness,2025-02-04 17:06:00,2025-02-04 21:06:00,7.31,1
U0447,P00164,Fitness,2025-03-20 20:53:00,2025-03-20 21:08:00,24.18,1
U0581,P00994,Beauty,2025-03-25 17:24:00,,,0
U0790,P00989,Electronics,2025-03-08 22:45:00,2025-03-08 23:45:00,14.32,1
U0861,P00536,Grocery,2025-01-24 01:45:00,,,0
U0247,P00536,Beauty,2025-01-22 10:47:00,2025-01-22 11:02:00,3.52,1
U0963,P00004,Beauty,2025-01-08 06:42:00,2025-01-08 06:47:00,24.48,1
U0076,P00835,Electronics,2025-02-04 16:45:00,2025-02-04 17:00:00,23.93,1
U0154,P00290,Books,2025-02-07 07:53:00,2025-02-07 08:08:00,9.1,1
U0656,P00953,Grocery,2025-02-06 07:33:00,2025-02-06 08:33:00,8.08,1
U0435,P00433,Electronics,2025-04-06 14:43:00,2025-04-06 15:43:00,27.71,1
U0997,P00471,Electronics,2025-01-17 00:46:00,2025-01-17 01:46:00,15.4,1
U0086,P00181,Fitness,2025-02-21 21:15:00,,,0
U0697,P00248,Books,2025-04-03 08:32:00,2025-04-03 08:37:00,0.68,1
U0285,P00628,Clothing,2025-03-01 16:28:00,2025-03-01 16:43:00,11.91,1
U0974,P00279,Grocery,2025-03-18 20:57:00,,,0
U0220,P00877,Books,2025-03-26 04:09:00,2025-03-26 05:09:00,2.14,1
U0069,P00581,Fitness,2025-01-06 23:50:00,2025-01-07 00:50:00,15.28,1
U0047,P00863,Electronics,2025-01-13 00:19:00,2025-01-13 00:34:00,5.25,1
U0094,P00254,Beauty,2025-02-26 14:45:00,2025-02-26 15:45:00,20.11,1
U0750,P00181,Fitness,2025-01-08 09:08:00,2025-01-08 09:13:00,2.01,1
U0958,P00830,Books,2025-03-08 10:11:00,2025-03-08 11:11:00,16.46,1
U0453,P00681,Clothing,2025-01-10 16:48:00,,,0
U0204,P00825,Clothing,2025-03-30 10:53:00,2025-03-30 11:53:00,3.55,1
U0912,P00509,Grocery,2025-02-05 06:52:00,2025-02-05 06:57:00,22.26,1
U0218,P00761,Beauty,2025-03-31 13:38:00,2025-03-31 17:38:00,13.75,1
U0474,P00700,Books,2025-02-25 07:00:00,2025-02-25 07:15:00,3.55,1
U0432,P00566,Grocery,2025-02-25 21:03:00,2025-02-25 21:08:00,28.26,1
U0341,P00326,Grocery,2025-01-30 11:55:00,,,0
U0551,P00357,Beauty,2025-02-04 12:51:00,2025-02-04 12:56:00,9.01,1
U0612,P00825,Clothing,2025-01-31 05:42:00,,,0
U0289,P00650,Fitness,2025-03-28 03:51:00,2025-03-28 04:06:00,1.24,1
U0254,P00680,Electronics,2025-03-21 06:21:00,2025-03-21 10:21:00,14.22,1
U0734,P00391,Fitness,2025-04-03 10:55:00,2025-04-03 11:55:00,2.97,1
U0357,P00615,Beauty,2025-04-07 06:11:00,2025-04-07 06:26:00,16.43,1
U0023,P00934,Clothing,2025-01-07 22:38:00,2025-01-07 23:38:00,12.67,1
U0762,P00085,Clothing,2025-03-03 15:25:00,,,0
U0522,P00317,Beauty,2025-03-14 08:33:00,2025-03-14 12:33:00,7.97,1
